Order ID,Customer ID,Product ID,Sales,Profit,Quantity,Discount,date_key
CA-2017-138548,JG-15160,OFF-AP-10002578,97.84,25.4384,2,0.0,20170815
CA-2015-142419,SC-20380,OFF-PA-10001763,29.97,13.4865,3,0.0,20150711
CA-2015-142419,SC-20380,OFF-BI-10001597,98.352,34.4232,3,0.2,20150711
CA-2017-148691,CS-12460,OFF-BI-10001524,83.92,29.372,5,0.2,20171203
CA-2017-148691,CS-12460,OFF-BI-10001553,14.624,5.1184,2,0.2,20171203
CA-2017-148691,CS-12460,TEC-PH-10000576,136.99,36.9873,1,0.0,20171203
CA-2017-148691,CS-12460,OFF-LA-10001317,3.15,1.512,1,0.0,20171203
CA-2017-128755,MK-18160,OFF-PA-10000726,9.11,4.0995,1,0.0,20170504
CA-2017-128755,MK-18160,OFF-ST-10003306,571.44,165.7176,4,0.0,20170504
CA-2017-128755,MK-18160,OFF-PA-10004983,32.4,15.552,5,0.0,20170504
CA-2017-128755,MK-18160,OFF-ST-10001291,16.91,4.5657,1,0.0,20170504
US-2016-135923,CM-11935,FUR-FU-10002107,14.272,4.2816,8,0.2,20160122
US-2016-135923,CM-11935,FUR-BO-10002213,451.136,-67.6704,4,0.2,20160122
US-2016-135923,CM-11935,OFF-AP-10000692,64.864,6.4864,4,0.2,20160122
CA-2016-114972,PF-19225,FUR-CH-10001190,217.584,-29.9178,2,0.2,20161103
CA-2016-114972,PF-19225,TEC-AC-10000682,82.95,29.0325,5,0.0,20161103
CA-2016-114972,PF-19225,OFF-LA-10004545,87.71,41.2237,7,0.0,20161103
CA-2016-114972,PF-19225,OFF-AP-10003057,1101.48,429.5772,4,0.0,20161103
CA-2017-102750,GM-14695,FUR-TA-10000198,1322.352,-99.1764,3,0.2,20170904
CA-2014-145212,DC-12850,OFF-AR-10002833,5.46,1.4742,3,0.0,20140913
CA-2017-141992,FO-14305,OFF-SU-10002557,11.184,0.8388,1,0.2,20170619
CA-2017-141992,FO-14305,OFF-ST-10003656,153.584,-32.6366,2,0.2,20170619
CA-2017-147956,AH-10210,OFF-ST-10001097,1003.62,0.0,6,0.0,20171224
CA-2017-126067,KN-16705,TEC-PH-10000912,35.168,11.4296,4,0.2,20170828
CA-2017-126067,KN-16705,FUR-TA-10000617,1137.75,250.305,5,0.0,20170828
CA-2017-126067,KN-16705,OFF-BI-10001658,99.68,32.396,5,0.2,20170828
CA-2017-126067,KN-16705,OFF-AR-10003856,5.56,1.4456,2,0.0,20170828
CA-2015-104514,CB-12535,OFF-ST-10001837,85.52,22.2352,2,0.0,20150102
CA-2015-104514,CB-12535,OFF-AR-10001473,9.84,2.6568,3,0.0,20150102
CA-2015-104514,CB-12535,OFF-PA-10004285,20.04,9.6192,3,0.0,20150102
CA-2015-141040,TB-21250,TEC-PH-10001835,631.96,303.3408,4,0.0,20151009
CA-2015-141040,TB-21250,OFF-PA-10002245,23.92,10.764,4,0.0,20151009
CA-2014-113579,KD-16345,OFF-PA-10001457,90.24,41.5104,6,0.0,20141213
CA-2014-144624,JM-15865,TEC-PH-10002885,4548.81,1228.1787,7,0.0,20141119
CA-2016-146206,KT-16480,FUR-TA-10004086,300.93,-34.392,5,0.3,20160910
CA-2016-146206,KT-16480,TEC-PH-10000895,719.96,53.997,5,0.2,20160910
CA-2014-136644,SC-20575,FUR-CH-10000225,647.84,32.392,8,0.0,20140616
CA-2015-122371,BS-11800,OFF-ST-10002370,64.17,18.6093,3,0.0,20150926
CA-2015-122371,BS-11800,OFF-EN-10000056,124.46,58.4962,2,0.0,20150926
CA-2016-126935,BT-11395,OFF-BI-10004817,9.584,3.3544,1,0.2,20160519
US-2017-133781,DC-12850,OFF-EN-10004483,37.608,12.6927,3,0.2,20170622
CA-2017-131618,LS-17200,OFF-PA-10001892,12.224,4.4312,2,0.2,20170617
CA-2017-131618,LS-17200,OFF-BI-10000546,2.304,-3.5712,4,0.8,20170617
CA-2017-131618,LS-17200,OFF-BI-10001294,9.36,-16.38,4,0.8,20170617
CA-2016-149482,RR-19315,OFF-LA-10000248,7.38,3.4686,2,0.0,20161114
CA-2014-143917,KL-16645,OFF-ST-10001228,53.72,15.0416,4,0.0,20140725
CA-2014-143917,KL-16645,OFF-SU-10000151,8187.65,327.506,5,0.0,20140725
CA-2014-143917,KL-16645,FUR-FU-10004351,77.92,34.2848,8,0.0,20140725
CA-2015-120397,RB-19435,OFF-AP-10001293,32.784,-85.2384,4,0.8,20150702
CA-2017-163902,MY-17380,TEC-PH-10000675,196.776,14.7582,3,0.2,20170302
CA-2017-163902,MY-17380,TEC-AC-10000580,479.94,52.7934,6,0.0,20170302
CA-2016-136812,AW-10930,OFF-ST-10003470,1117.92,55.896,4,0.0,20161118
CA-2015-102722,KW-16570,TEC-AC-10003116,106.5,41.535,6,0.0,20150418
CA-2017-155089,DB-12910,OFF-BI-10002429,45.66,-33.484,5,0.7,20171202
CA-2016-124506,BB-11545,TEC-AC-10003280,95.968,1.1996,4,0.2,20161111
CA-2016-124506,BB-11545,FUR-CH-10004540,47.992,-2.0568,2,0.3,20161111
CA-2014-106572,NP-18700,OFF-ST-10000585,264.32,19.824,2,0.2,20140905
CA-2014-128888,PB-19105,OFF-EN-10003001,604.656,204.0714,9,0.2,20141115
CA-2017-123134,DW-13585,FUR-FU-10003975,129.93,12.993,3,0.0,20170502
CA-2016-124352,CD-12790,OFF-LA-10004559,20.16,9.8784,7,0.0,20161015
CA-2016-124352,CD-12790,OFF-LA-10003223,29.46,14.4354,6,0.0,20161015
CA-2016-124352,CD-12790,OFF-AP-10002651,868.59,251.8911,3,0.0,20161015
CA-2016-124352,CD-12790,OFF-PA-10003177,12.96,6.2208,2,0.0,20161015
CA-2016-124352,CD-12790,TEC-PH-10003442,5.5,1.375,1,0.0,20161015
CA-2016-124352,CD-12790,OFF-BI-10000977,121.6,55.936,4,0.0,20161015
CA-2015-124541,TT-21220,OFF-AR-10004078,42.048,5.256,9,0.2,20150406
CA-2015-124541,TT-21220,TEC-AC-10002550,25.488,4.4604,2,0.2,20150406
CA-2015-124541,TT-21220,OFF-BI-10004965,6.9,-12.075,3,0.8,20150406
CA-2015-124541,TT-21220,OFF-BI-10004209,9.648,-16.884,6,0.8,20150406
CA-2015-124541,TT-21220,OFF-PA-10001526,7.968,2.8884,2,0.2,20150406
CA-2014-108707,DB-12910,OFF-PA-10000788,10.368,3.6288,2,0.2,20141024
CA-2014-111500,DJ-13510,OFF-PA-10000595,114.2,52.532,5,0.0,20140817
CA-2014-111500,DJ-13510,OFF-BI-10000829,17.96,8.2616,4,0.0,20140817
CA-2014-111500,DJ-13510,OFF-FA-10002676,12.67,4.5612,7,0.0,20140817
CA-2014-111500,DJ-13510,TEC-AC-10000844,339.96,122.3856,4,0.0,20140817
US-2017-117723,DL-13495,OFF-ST-10004459,1801.632,-337.806,6,0.2,20170815
CA-2015-143238,LO-17170,TEC-AC-10003499,46.32,18.0648,4,0.0,20150906
CA-2015-168746,SV-20365,FUR-CH-10000513,181.986,-54.5958,2,0.3,20150127
CA-2015-168746,SV-20365,TEC-PH-10000895,431.976,-100.7944,4,0.4,20150127
CA-2015-168746,SV-20365,TEC-PH-10002555,155.37,-36.253,1,0.4,20150127
CA-2015-113404,EM-13810,FUR-CH-10003312,1348.704,-219.1644,6,0.2,20150716
CA-2015-113404,EM-13810,FUR-CH-10004086,700.152,78.7671,3,0.2,20150716
CA-2016-144792,KD-16615,FUR-FU-10002759,111.888,22.3776,7,0.2,20160430
CA-2014-164385,NB-18580,OFF-AP-10002191,143.952,14.3952,3,0.2,20140926
US-2016-114174,AP-10720,FUR-BO-10003450,173.94,13.9152,3,0.0,20160908
US-2016-114174,AP-10720,OFF-LA-10000248,14.76,6.9372,4,0.0,20160908
CA-2017-108070,JE-15745,OFF-ST-10004804,205.92,2.0592,4,0.0,20170416
CA-2017-108070,JE-15745,FUR-BO-10001337,102.833,-6.049,1,0.15,20170416
US-2015-128090,JM-15865,OFF-AR-10002255,2.304,0.2592,1,0.2,20150816
US-2015-128090,JM-15865,TEC-PH-10002624,1879.96,211.4955,5,0.2,20150816
US-2015-128090,JM-15865,OFF-PA-10001878,313.024,105.6456,8,0.2,20150816
US-2015-128090,JM-15865,OFF-LA-10000452,5.04,1.764,2,0.2,20150816
CA-2017-101042,AB-10105,FUR-FU-10004665,821.88,213.6888,6,0.0,20171119
CA-2017-101042,AB-10105,OFF-BI-10000088,21.96,10.7604,2,0.0,20171119
CA-2016-155439,PN-18775,OFF-PA-10000029,25.92,12.4416,4,0.0,20160914
CA-2016-118626,JC-15775,TEC-PH-10000369,705.544,70.5544,7,0.2,20160815
CA-2015-111458,PF-19165,TEC-AC-10001590,50.0,12.0,2,0.0,20150926
US-2016-126844,BW-11110,FUR-FU-10004909,51.712,-32.32,8,0.6,20161008
US-2015-112508,BP-11185,OFF-AP-10002287,6.992,0.5244,2,0.2,20150324
CA-2015-147788,TM-21010,FUR-BO-10004357,1406.86,140.686,7,0.0,20150531
CA-2015-147788,TM-21010,OFF-LA-10003766,15.75,7.56,5,0.0,20150531
CA-2015-147788,TM-21010,OFF-ST-10000046,323.1,61.389,2,0.0,20150531
CA-2015-144288,MB-17305,OFF-LA-10003190,9.216,3.3408,4,0.2,20151225
CA-2015-144288,MB-17305,OFF-PA-10002787,10.368,3.6288,2,0.2,20151225
CA-2015-110632,HR-14830,TEC-AC-10000387,15.02,2.7036,1,0.0,20150317
CA-2015-110632,HR-14830,OFF-ST-10001291,33.82,9.1314,2,0.0,20150317
CA-2017-109589,BD-11635,TEC-AC-10003116,71.0,27.69,4,0.0,20171221
CA-2017-123967,SF-20200,OFF-BI-10001308,25.12,7.85,5,0.2,20171101
CA-2017-123967,SF-20200,FUR-TA-10003954,2665.62,239.9058,9,0.0,20171101
CA-2017-148929,SP-20620,OFF-ST-10003282,478.08,133.8624,8,0.0,20170907
CA-2017-134404,DR-12880,TEC-PH-10000576,164.388,-35.6174,2,0.4,20171227
CA-2017-134404,DR-12880,OFF-AR-10004441,13.248,3.6432,4,0.2,20171227
CA-2017-109778,VM-21685,OFF-AR-10003759,2.912,0.91,2,0.2,20170716
CA-2016-155845,CM-12235,TEC-AC-10004145,1399.944,52.4979,7,0.2,20160812
CA-2017-145128,SM-20320,FUR-FU-10000293,526.45,31.587,5,0.0,20170709
CA-2014-129091,RA-19885,OFF-EN-10004955,16.23,7.9527,3,0.0,20141122
CA-2014-129091,RA-19885,OFF-BI-10001071,319.9,156.751,5,0.0,20141122
CA-2014-129091,RA-19885,OFF-EN-10001990,11.36,5.3392,2,0.0,20141122
CA-2014-129091,RA-19885,OFF-AP-10002734,675.12,290.3016,3,0.0,20141122
US-2014-155502,SD-20485,FUR-FU-10004587,62.82,30.7818,3,0.0,20140126
US-2014-155502,SD-20485,OFF-ST-10004337,489.92,0.0,8,0.0,20140126
US-2014-155502,SD-20485,OFF-PA-10003072,19.44,9.3312,3,0.0,20140126
US-2014-155502,SD-20485,OFF-PA-10000380,16.68,8.34,2,0.0,20140126
US-2014-155502,SD-20485,TEC-PH-10004833,155.35,0.0,13,0.0,20140126
US-2014-155502,SD-20485,FUR-FU-10001847,12.42,4.4712,3,0.0,20140126
US-2014-155502,SD-20485,TEC-PH-10002103,187.98,52.6344,2,0.0,20140126
CA-2015-121041,CS-12250,OFF-EN-10001137,6.608,2.1476,2,0.2,20151103
CA-2017-131695,RA-19285,OFF-ST-10001476,248.57,67.1139,7,0.0,20170630
CA-2017-131695,RA-19285,FUR-FU-10002045,22.23,9.7812,1,0.0,20170630
CA-2016-137729,BF-11005,OFF-ST-10001505,5.98,1.0166,1,0.0,20160505
CA-2016-137729,BF-11005,TEC-PH-10001433,246.168,21.5397,3,0.2,20160505
US-2016-115455,SE-20110,FUR-FU-10004671,14.136,-7.7748,2,0.6,20160908
US-2016-115455,SE-20110,FUR-TA-10003569,601.47,-300.735,3,0.5,20160908
CA-2017-128300,RS-19765,TEC-PH-10002807,79.1,39.55,2,0.0,20171124
CA-2017-128300,RS-19765,OFF-BI-10001597,327.84,157.3632,8,0.0,20171124
CA-2017-149048,BM-11650,OFF-EN-10003296,180.96,81.432,2,0.0,20170513
CA-2017-149048,BM-11650,OFF-BI-10004632,914.97,411.7365,3,0.0,20170513
CA-2017-149048,BM-11650,TEC-PH-10002310,587.97,158.7519,3,0.0,20170513
CA-2017-149048,BM-11650,OFF-ST-10000078,530.34,95.4612,2,0.0,20170513
CA-2017-149048,BM-11650,OFF-PA-10001752,14.94,7.3206,3,0.0,20170513
CA-2017-108553,SK-19990,OFF-AP-10000026,121.94,35.3626,2,0.0,20170423
CA-2017-108553,SK-19990,OFF-SU-10002573,122.71,36.813,7,0.0,20170423
CA-2016-165848,EN-13780,OFF-PA-10000349,14.94,7.0218,3,0.0,20160604
CA-2016-165848,EN-13780,TEC-MA-10003356,1349.85,364.4595,3,0.0,20160604
CA-2016-165848,EN-13780,FUR-BO-10000362,136.784,5.1294,1,0.2,20160604
CA-2016-165848,EN-13780,FUR-FU-10003878,61.12,20.7808,4,0.0,20160604
CA-2014-112718,KN-16450,OFF-BI-10000591,1.167,-0.8558,1,0.7,20141216
CA-2016-154053,MG-17890,OFF-AR-10003727,16.99,4.9271,1,0.0,20160304
CA-2014-127446,MC-17590,TEC-AC-10001635,24.672,0.0,3,0.2,20141125
CA-2014-127446,MC-17590,OFF-LA-10001317,2.52,0.882,1,0.2,20141125
CA-2014-127446,MC-17590,FUR-TA-10000577,1218.735,-121.8735,5,0.3,20141125
CA-2014-127446,MC-17590,OFF-LA-10000248,5.904,1.9926,2,0.2,20141125
CA-2014-127446,MC-17590,OFF-PA-10000955,15.696,5.1012,3,0.2,20141125
CA-2014-127446,MC-17590,FUR-FU-10000221,6.096,-3.9624,3,0.6,20141125
CA-2016-137204,BO-11350,FUR-CH-10002304,41.568,2.598,2,0.2,20160428
CA-2014-147298,AG-10300,FUR-CH-10004886,230.28,23.028,3,0.2,20140426
CA-2014-147298,AG-10300,OFF-BI-10001525,18.288,5.715,6,0.2,20140426
CA-2017-147942,MS-17365,OFF-LA-10003663,5.78,2.7166,2,0.0,20170401
CA-2017-147942,MS-17365,OFF-BI-10001294,121.68,38.025,13,0.2,20170401
CA-2017-115931,JM-15655,OFF-AR-10000369,4.17,1.0842,3,0.0,20171222
CA-2017-115931,JM-15655,TEC-PH-10001300,67.04,6.704,4,0.2,20171222
CA-2017-115931,JM-15655,OFF-ST-10000876,37.32,10.4496,3,0.0,20171222
CA-2017-115931,JM-15655,OFF-LA-10001404,18.45,8.6715,5,0.0,20171222
CA-2014-164861,MC-17635,OFF-PA-10001972,25.92,12.4416,4,0.0,20141203
CA-2017-127180,TA-21385,TEC-CO-10004722,11199.968,3919.9888,4,0.2,20171022
CA-2017-127180,TA-21385,TEC-PH-10001494,2399.6,647.892,8,0.0,20171022
CA-2017-127180,TA-21385,OFF-EN-10002500,63.9,28.755,5,0.0,20171022
CA-2017-127180,TA-21385,TEC-PH-10003800,52.99,0.5299,1,0.0,20171022
US-2017-165344,SB-20290,TEC-AC-10002399,60.864,9.1296,4,0.2,20171113
US-2017-165344,SB-20290,TEC-MA-10002210,652.995,-935.9595,7,0.7,20171113
US-2017-165344,SB-20290,OFF-BI-10003196,11.22,-7.48,10,0.7,20171113
CA-2015-168186,AB-10150,OFF-PA-10000477,14.94,7.0218,3,0.0,20150910
US-2017-110604,JF-15295,FUR-FU-10000076,39.96,17.1828,2,0.0,20170515
US-2017-110604,JF-15295,FUR-CH-10002017,42.624,4.2624,2,0.2,20170515
US-2017-110604,JF-15295,FUR-CH-10004287,220.96,24.858,1,0.2,20170515
CA-2015-116750,BF-10975,FUR-FU-10003829,4.928,0.7392,2,0.2,20150705
CA-2015-116750,BF-10975,OFF-BI-10004728,7.23,-5.784,5,0.7,20150705
CA-2015-162369,TT-21265,OFF-ST-10000046,323.1,61.389,2,0.0,20150815
CA-2017-108441,SB-20170,OFF-PA-10000697,19.04,9.3296,4,0.0,20170612
CA-2017-108441,SB-20170,OFF-BI-10000848,13.128,4.2666,3,0.2,20170612
CA-2017-108441,SB-20170,OFF-AR-10004691,64.14,16.6764,3,0.0,20170612
CA-2017-108441,SB-20170,FUR-CH-10000595,858.24,143.04,4,0.1,20170612
CA-2015-169740,LM-17065,TEC-AC-10000927,29.99,2.999,1,0.0,20150220
CA-2016-124051,KA-16525,OFF-PA-10001289,186.048,67.4424,6,0.2,20161229
CA-2016-149111,BF-11170,TEC-PH-10003092,36.792,4.1391,1,0.2,20160417
CA-2016-149111,BF-11170,FUR-FU-10000206,18.624,6.2856,8,0.2,20160417
CA-2014-131002,TB-21400,FUR-FU-10004270,57.69,23.6529,3,0.0,20140907
CA-2014-131002,TB-21400,OFF-BI-10000948,42.81,20.1207,3,0.0,20140907
CA-2014-131002,TB-21400,OFF-PA-10000223,12.96,6.2208,2,0.0,20140907
CA-2014-131002,TB-21400,FUR-FU-10004665,821.88,213.6888,6,0.0,20140907
CA-2014-131002,TB-21400,TEC-PH-10000215,104.85,28.3095,3,0.0,20140907
US-2016-146794,SH-19975,FUR-BO-10004467,424.9575,19.998,5,0.15,20160926
CA-2017-112515,AS-10225,OFF-BI-10000829,10.776,3.5022,3,0.2,20170917
CA-2017-112515,AS-10225,OFF-BI-10003712,11.784,4.2717,3,0.2,20170917
CA-2017-112515,AS-10225,OFF-PA-10000062,164.88,80.7912,3,0.0,20170917
CA-2017-112515,AS-10225,FUR-BO-10003404,1292.94,77.5764,3,0.0,20170917
CA-2017-112515,AS-10225,OFF-BI-10004233,25.584,8.9544,2,0.2,20170917
CA-2017-112515,AS-10225,OFF-ST-10001272,261.74,65.435,2,0.0,20170917
CA-2017-112515,AS-10225,OFF-LA-10001175,14.4,7.056,5,0.0,20170917
CA-2016-150343,PK-19075,OFF-EN-10004030,10.86,5.1042,3,0.0,20160816
CA-2015-135538,HR-14830,FUR-CH-10004287,883.84,99.432,4,0.2,20151224
CA-2017-123372,DG-13300,TEC-PH-10002834,1979.89,494.9725,11,0.0,20171128
CA-2017-123372,DG-13300,OFF-EN-10003055,79.96,35.982,2,0.0,20171128
CA-2017-159604,CL-12700,OFF-BI-10003460,8.76,4.2048,2,0.0,20170414
CA-2016-164784,HF-14995,OFF-LA-10001569,3.984,1.2948,1,0.2,20160501
CA-2016-164784,HF-14995,FUR-TA-10004534,370.62,-142.071,3,0.4,20160501
CA-2016-164784,HF-14995,OFF-BI-10002954,2.742,-2.0108,2,0.7,20160501
CA-2016-111794,HG-15025,TEC-AC-10003832,79.512,20.8719,3,0.2,20161001
CA-2016-111794,HG-15025,OFF-PA-10000474,28.352,9.5688,1,0.2,20161001
US-2015-139759,NL-18310,FUR-CH-10002774,40.784,4.5882,1,0.2,20150825
US-2015-139759,NL-18310,OFF-AP-10002765,105.96,29.6688,4,0.0,20150825
CA-2014-126403,RR-19525,OFF-PA-10001144,166.44,79.8912,3,0.0,20140909
CA-2014-126403,RR-19525,FUR-CH-10003761,785.88,212.1876,6,0.0,20140909
CA-2014-126403,RR-19525,OFF-PA-10004665,26.2,12.838,2,0.0,20140909
CA-2014-126403,RR-19525,OFF-ST-10000078,1325.85,238.653,5,0.0,20140909
CA-2017-136875,TC-21295,OFF-PA-10000357,166.44,79.8912,3,0.0,20171203
CA-2017-132185,DB-13615,OFF-AR-10000422,8.76,0.7665,5,0.2,20171127
CA-2017-132185,DB-13615,OFF-AP-10001205,43.584,4.3584,1,0.2,20171127
US-2014-160780,SV-20785,OFF-BI-10001116,11.088,-8.1312,7,0.7,20140621
US-2014-160780,SV-20785,OFF-BI-10002931,25.164,-16.776,2,0.7,20140621
CA-2017-127026,MH-18115,OFF-BI-10000546,14.4,7.056,5,0.0,20170121
CA-2017-127026,MH-18115,TEC-AC-10002049,619.95,111.591,5,0.0,20170121
CA-2017-127026,MH-18115,OFF-BI-10001196,89.52,42.0744,4,0.0,20170121
CA-2017-127026,MH-18115,TEC-MA-10002981,350.973,152.0883,3,0.1,20170121
CA-2017-127026,MH-18115,TEC-PH-10003601,164.99,49.497,1,0.0,20170121
CA-2017-137085,CT-11995,OFF-BI-10000632,312.552,101.5794,9,0.2,20170629
CA-2016-133123,KB-16315,OFF-EN-10003055,95.952,29.985,3,0.2,20160906
CA-2016-133123,KB-16315,OFF-BI-10001031,3.204,-2.4564,2,0.7,20160906
US-2016-128195,RA-19285,OFF-BI-10002003,3.98,-6.567,5,0.8,20160804
CA-2015-153220,YC-21895,OFF-PA-10003016,15.7,7.065,5,0.0,20151112
CA-2014-123064,RA-19915,OFF-AR-10004582,5.248,1.64,4,0.2,20140630
CA-2017-156412,CM-12160,OFF-BI-10004364,5.346,-4.455,3,0.7,20171204
US-2016-144211,CS-12130,OFF-PA-10002246,15.48,5.6115,3,0.2,20160828
US-2016-144211,CS-12130,TEC-PH-10002890,108.576,8.1432,3,0.2,20160828
CA-2016-138079,AJ-10795,FUR-FU-10001475,109.9,37.366,5,0.0,20160122
CA-2014-143182,DL-12865,FUR-FU-10004270,15.384,4.0383,1,0.2,20141015
CA-2016-161662,BE-11410,OFF-PA-10003465,30.352,10.6232,2,0.2,20160207
CA-2014-145317,SM-20320,TEC-MA-10003626,821.3,-16.426,4,0.5,20140318
CA-2014-145317,SM-20320,TEC-MA-10002412,22638.48,-1811.0784,6,0.5,20140318
CA-2014-145317,SM-20320,OFF-PA-10001804,21.376,7.4816,4,0.2,20140318
CA-2014-145317,SM-20320,OFF-AR-10003183,8.016,1.002,3,0.2,20140318
CA-2014-145317,SM-20320,FUR-FU-10004270,30.768,8.0766,2,0.2,20140318
CA-2014-145317,SM-20320,OFF-FA-10003112,18.936,5.9175,3,0.2,20140318
CA-2014-145317,SM-20320,FUR-FU-10001986,122.352,15.294,3,0.2,20140318
CA-2014-143413,RP-19390,OFF-PA-10002319,116.28,56.9772,3,0.0,20140524
CA-2017-156818,JD-16015,TEC-AC-10002323,132.6,17.238,6,0.0,20170711
CA-2017-155873,AB-10255,OFF-SU-10001165,16.68,4.3368,2,0.0,20170616
CA-2017-155873,AB-10255,OFF-PA-10001246,19.44,9.3312,3,0.0,20170616
CA-2017-155873,AB-10255,OFF-PA-10001815,192.16,92.2368,4,0.0,20170616
CA-2015-121797,CC-12145,FUR-FU-10001876,227.36,81.8496,7,0.0,20150130
CA-2015-121797,CC-12145,TEC-MA-10000488,1919.976,215.9973,3,0.2,20150130
US-2015-120572,GH-14425,OFF-BI-10001098,12.828,-8.9796,2,0.7,20151211
CA-2017-132430,CP-12085,FUR-FU-10003577,45.888,9.1776,4,0.2,20171009
CA-2017-146031,GM-14440,OFF-AR-10002656,60.12,22.2444,9,0.0,20170729
CA-2014-110100,LC-16885,TEC-PH-10004531,302.376,37.797,3,0.2,20140425
CA-2015-103723,BT-11305,OFF-AR-10003251,13.9,5.56,5,0.0,20151201
CA-2014-127187,CP-12085,TEC-PH-10000673,129.98,62.3904,2,0.0,20141204
CA-2017-128475,SC-20680,TEC-AC-10000158,71.98,15.1158,2,0.0,20170826
CA-2014-100006,DK-13375,TEC-PH-10002075,377.97,109.6113,3,0.0,20140907
CA-2017-144827,SE-20110,OFF-ST-10004340,124.36,33.5772,2,0.0,20171221
CA-2014-110030,LF-17185,FUR-FU-10002759,23.976,-14.3856,3,0.6,20141206
CA-2014-121286,ON-18715,OFF-FA-10000585,8.376,2.7222,3,0.2,20141104
CA-2014-121286,ON-18715,OFF-AP-10004859,58.24,5.096,5,0.2,20141104
CA-2016-164735,TB-21400,OFF-ST-10001558,81.2,12.18,5,0.0,20160414
CA-2014-153479,DF-13135,OFF-LA-10004689,14.45,6.7915,5,0.0,20141004
CA-2014-153479,DF-13135,OFF-BI-10002867,95.648,31.0856,2,0.2,20141004
CA-2017-149888,EP-13915,TEC-PH-10003811,359.97,-71.994,5,0.4,20171107
CA-2017-149888,EP-13915,FUR-TA-10000849,350.352,-140.1408,4,0.4,20171107
CA-2017-119193,SK-19990,OFF-BI-10000848,1.641,-1.3128,1,0.7,20171222
CA-2017-119193,SK-19990,TEC-PH-10003072,629.958,94.4937,7,0.4,20171222
CA-2017-104801,FH-14350,OFF-AR-10001547,6.63,1.7901,3,0.0,20170213
CA-2017-104801,FH-14350,TEC-AC-10001838,799.96,343.9828,4,0.0,20170213
CA-2017-104801,FH-14350,FUR-FU-10004017,107.53,21.506,1,0.0,20170213
CA-2014-107594,EH-13945,TEC-PH-10002923,73.98,19.9746,2,0.0,20140702
CA-2014-107594,EH-13945,OFF-AR-10000716,5.58,2.1762,1,0.0,20140702
CA-2015-129770,JE-15715,OFF-PA-10000249,49.12,23.0864,4,0.0,20150221
CA-2015-115798,KL-16645,TEC-PH-10003691,377.97,94.4925,3,0.0,20151113
CA-2015-115798,KL-16645,OFF-PA-10001560,42.28,19.8716,7,0.0,20151113
CA-2015-115798,KL-16645,FUR-BO-10004467,299.97,56.9943,3,0.0,20151113
CA-2015-115798,KL-16645,TEC-PH-10001819,89.98,43.1904,2,0.0,20151113
CA-2017-122707,EB-13750,OFF-SU-10000157,477.24,9.5448,4,0.0,20170416
CA-2017-122707,EB-13750,TEC-AC-10004227,25.98,1.5588,2,0.0,20170416
CA-2016-165015,BD-11725,OFF-EN-10003134,46.72,17.52,5,0.2,20160225
CA-2014-149244,MS-17530,FUR-FU-10004671,35.34,13.4292,2,0.0,20141104
CA-2015-140144,SC-20770,FUR-FU-10002253,257.64,100.4796,6,0.0,20150620
CA-2015-140144,SC-20770,TEC-PH-10002726,125.976,47.241,3,0.2,20150620
CA-2017-163321,FM-14380,TEC-AC-10004571,79.992,21.9978,1,0.2,20170807
CA-2014-155887,KT-16480,FUR-TA-10002228,700.056,-130.0104,3,0.3,20140512
US-2015-165449,AP-10720,TEC-AC-10004127,27.168,-1.3584,4,0.2,20151122
CA-2015-110247,RH-19555,OFF-BI-10001553,8.226,-6.0324,3,0.7,20151204
US-2014-141257,CS-11950,FUR-CH-10002758,585.552,73.194,3,0.2,20140608
CA-2014-154669,TM-21010,OFF-ST-10000532,423.28,110.0528,11,0.0,20140808
CA-2014-158029,HF-14995,FUR-CH-10000988,225.296,22.5296,2,0.2,20140526
CA-2015-155306,GA-14515,OFF-AR-10003251,5.56,2.224,2,0.0,20150417
CA-2015-155306,GA-14515,TEC-AC-10003174,323.37,129.348,3,0.0,20150417
CA-2015-155306,GA-14515,TEC-PH-10002310,783.96,68.5965,5,0.2,20150417
CA-2015-155306,GA-14515,OFF-AP-10002651,1447.65,419.8185,5,0.0,20150417
CA-2015-155306,GA-14515,OFF-PA-10001184,11.96,5.8604,2,0.0,20150417
CA-2016-127775,ES-14020,TEC-AC-10002402,239.97,71.991,3,0.0,20160611
CA-2016-146171,JP-16135,FUR-FU-10004270,76.92,31.5372,4,0.0,20160311
CA-2016-146171,JP-16135,OFF-ST-10001526,481.32,125.1432,4,0.0,20160311
CA-2014-129574,Dp-13240,OFF-PA-10002893,48.4,23.232,5,0.0,20140526
CA-2017-126536,NK-18490,TEC-AC-10003709,0.99,0.4356,1,0.0,20171012
CA-2017-126536,NK-18490,OFF-BI-10001191,101.84,36.917,5,0.2,20171012
CA-2017-165757,PL-18925,OFF-BI-10003166,10.332,-7.5768,3,0.7,20170622
CA-2017-165757,PL-18925,OFF-BI-10003982,31.155,-23.8855,5,0.7,20170622
CA-2017-165757,PL-18925,OFF-ST-10004835,8.928,0.6696,2,0.2,20170622
CA-2017-167752,RW-19690,OFF-AP-10000159,34.384,3.8682,1,0.2,20170115
CA-2017-167752,RW-19690,OFF-AP-10002945,1924.16,312.676,8,0.2,20170115
US-2015-122140,MO-17950,OFF-AP-10001242,32.192,-80.48,2,0.8,20150402
US-2015-122140,MO-17950,TEC-AC-10003038,50.12,-0.6265,7,0.2,20150402
